"centralization_degree","bridges_ratio","moran_i_degree","rosval_mean","orientation_entropy","d_value","c2","c5","c10","c11","c13","c14","c15","c16"
0.00313792105209198,0.00490684675298881,0.000172729972413453,0.0111484630686186,0.00593650419884313,0.0125542351395146,0.00126604815069973,-0.0632532200491406,0.00272215196557432,0.00517083322835933,0.00175694183304319,0.0165206296077052,-0.00199555798853875,0.000378917925230229
0.00242164338852469,0.0123091810115694,-0.00153225722656312,-0.0102926250236302,-0.00327778784301921,0.0741010546007652,0.0011434559076777,0.0690982231108177,0.0080423382131447,0.00599635786654874,0.0158275965263223,-0.00147436026521478,-0.0365763046121664,0.0071927223538179
0.0080863188946015,0.0181771208279486,5.59766394506862e-05,0.00363845090330985,0.000772230786091831,0.0896050823070381,0.00267896318389996,-0.028774883812181,0.0132538323505999,0.0101983035050243,0.00771799440523308,0.0562425109842851,-0.00772622147325002,0.00627759858359387
-7.78092255738275e-05,0.00424198675263361,-0.00279687212203499,-0.0107374743998203,-0.0196903959087679,0.0290366652806737,-0.00028090799126771,0.164853901813013,0.013995401150202,0.00978710819748491,0.0108485627856361,-0.0151974261228247,-0.0157625835898197,0.00605252449631767
-0.00661877683127358,0.0179927518213662,-0.000666926021828879,-0.0242787577994552,0.003237480994182,0.0924208548635476,-0.00349495335358405,0.149669589331282,0.00987794668204459,-0.0020963782526415,0.0194919279537792,-0.0152211730088815,-0.0305516577971622,0.0070795280745627
-0.0130122985454022,0.0093511941849006,-0.00117362476146436,-0.0162453585133204,-0.0246020615974019,0.0181112804596803,-0.000565416049307847,0.152514455936816,0.00189146439059551,-0.00201611922853384,0.00587688303690505,-0.0260889333601833,-0.02128380843745,0.0062324339478168
0.00681750974073724,0.00472384893981319,0.000949107010019121,0.0223410845848647,0.00853931693669017,-0.0221456651310061,-0.00304508365603578,-0.0814697560330885,-0.00146144537911598,0.0019235578581326,-0.0202621736264974,0.0474149373056872,0.0373973236745456,-0.0092336981095999
0.00609045717403701,-0.00623335756121418,-0.00142558689468354,0.00433952536312088,0.00159390973457382,-0.0179725025841113,0.00224669911620787,-0.0322254758987246,-0.0081514993985684,0.0031167163888013,-0.0382579428978046,0.00313493773502699,0.0106761020222128,-0.00229934886093494
0.00542757367714954,0.0202069708594592,-0.00141163610811168,0.0024281634322767,-0.00900168441493925,-0.123953641275243,-5.90953916337251e-06,0.00600000592385709,-0.00140864134999301,0.000401802026455303,0.0114096515823345,0.0174952015691621,0.0270044200437035,-0.00493415951108772
0.0049109265572246,0.0170113476401306,-0.000591496314247467,0.00382200990697581,0.00290965785543744,0.0805097395036257,-0.00386982014159815,-0.017722898638293,0.0153557240365218,0.0105321141553157,0.00103844444204755,0.0234493559848742,-0.0113126530809706,0.00655094995096172
