"degree_sd","centralization_degree","bridges_ratio","assortativity","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c1","c2","c5","c7","c8","c11","c12","c14","c15","c16"
0.550740599440342,-0.323554089896363,2.93704085204324,-0.327509357866904,-0.163209875667266,-0.2093707838135,-0.0060525998031191,-2.94263735829062,0.962864940288293,0.316589400481985,1.28729733513156,-0.331417196588253,-0.601224971565226,0.0751563223298585,0.615409600813671,-3.86380288419904,4.11315934605097,0.336976730579762
0.55572478014562,0.550642343659631,4.61922149548748,-0.713443328477268,-0.453665896572495,-0.169177974690425,-0.00847683531096568,-7.96907544988492,0.704463100030679,0.216958107455663,1.83190326998632,-2.47480128840539,0.477843938097381,-0.139482338864368,3.13033176212929,1.51806321245934,0.0236335039742524,0.161783582429363
-0.751138192502461,-0.715887040630307,-0.135266491996543,0.130269778996991,0.316881956518544,-0.00617681298688835,-0.00490780404477266,-1.4445454194204,-0.237868796609501,-0.186936517140856,1.20190122339602,-2.50716696319781,2.49872786218181,-0.609790920345876,2.47381350094517,-2.90920972256366,8.82971112870647,6.62853381454609
0.123660621238271,-0.193675973173343,-4.44523962610863,0.877381939156755,0.976782893817915,-0.397856077092196,-0.01229122149859,4.49888561757801,-0.577527130553066,-0.284272253494582,0.220445943064164,0.775154108053076,2.64455211020794,-0.143301259304546,2.91385758532784,-2.96548098095268,10.2384695734602,7.99814431755479
0.741493297336718,0.552470463585646,5.08204215330766,-0.517894368163154,-0.108615865356669,0.136327655687805,-0.00955459377775859,-9.42470985352934,-0.0801498865435827,-0.077728623664163,-0.092171886634666,-1.75973852079505,0.872199915600856,-0.0461343062833483,3.48013691250806,0.45412213992965,-6.21978337737122,-15.2904971118921
-0.286909361633078,0.901862306306815,2.00060634616915,-0.557006417356719,0.0457545254585615,0.440564061378305,-0.00946697172102582,-6.24707378549424,1.06157406929176,0.514192276424476,-1.65986424434934,-0.00700483420156369,0.118230563856435,0.0554739049098441,-3.44572407869616,5.51529774973037,-12.7622213722328,-19.8531680698655
1.0237549713209,0.898271725655787,3.73435030581255,-0.513385047915405,-0.355145876092423,0.225842862087967,0.0192828862990948,3.05200043538138,0.459719630548077,0.393054622665417,-1.22234335836515,-0.135422409863058,0.772511970673599,-0.089902937695994,-0.732711803194165,1.91698157018147,-1.18702998764139,-0.424557129158975
1.18269922633093,0.811330616392023,4.36017614988626,-1.37844051613703,-2.00086742918073,0.0129739254673219,-0.00205680222845053,-1.1975125957809,-0.0269441423333813,0.0906960571753137,-0.664487094977528,0.319475814487664,0.469323682056712,0.301500707086647,-4.97147512023498,3.59429677237104,-4.53584093756624,0.13324182016814
-0.355141515900452,-0.3230206496303,-0.0130161299911757,0.186364427131244,0.685110452754091,0.231480290686693,-0.0144097315985766,-1.12806904163802,-0.126865720975965,-0.132188666876716,-1.05359218896423,-0.976969776715197,1.69782448997029,-0.438602661422435,-0.38104948086902,-4.53639336847416,-1.13593891403814,-5.68731789036884
-0.864282424567187,-5.60764588990247,-9.7660244641445,1.81459144183062,1.77198982680002,-0.158160305155293,0.00160061199631074,1.78305273337386,0.552596662880084,0.114931550434013,1.51550603504411,-0.385056896727292,0.536840560314066,-0.384114637095236,0.866700992420693,-6.75557811461029,9.19136573728601,8.63962706326406
