Map,num_nodes,num_edges,avg_degree,degree_median,degree_max,degree_min,degree_mode,degree_skewness,degree_kurtosis,num_degree4,degree4_ratio,is_connected,num_components,vertex_connectivity,edge_connectivity,diameter,radius,global_clustering,avg_local_clustering,local_clustering_median,local_clustering_sd,local_clustering_max,local_clustering_min,num_zero_local_clustering,zero_local_clustering_ratio,num_articulation_points,articulation_points_ratio,num_bridges,bridges_ratio,num_biconnected_components,max_biconnected_component_size,avg_biconnected_component_size,biconnected_component_size_sd,degree_mean,degree_median,degree_sd2,degree_min,degree_max,degree_cv,closeness_mean,closeness_median,closeness_sd,closeness_min,closeness_max,closeness_gini,closeness_cv,betweenness_mean,betweenness_median,betweenness_sd,betweenness_min,betweenness_max,betweenness_gini,betweenness_cv,eigenvector_mean,eigenvector_median,eigenvector_sd,eigenvector_min,eigenvector_max,eigenvector_gini,eigenvector_cv,pagerank_mean,pagerank_median,pagerank_sd,pagerank_min,pagerank_max,pagerank_gini,pagerank_cv,harmonic_mean,harmonic_median,harmonic_sd,harmonic_min,harmonic_max,harmonic_gini,harmonic_cv,subgraph_mean,subgraph_median,subgraph_sd,subgraph_min,subgraph_max,subgraph_gini,subgraph_cv,alpha_mean,alpha_median,alpha_sd,alpha_min,alpha_max,alpha_gini,alpha_cv,katz_mean,katz_median,katz_sd,katz_min,katz_max,katz_gini,katz_cv,global_efficiency,local_efficiency_mean,local_efficiency_median,avg_clustering,density,assortativity,diameter,avg_path_length,algebraic_connectivity,num_nodes,num_edges,degree_mean,degree_median,degree_sd,degree_min,degree_max,degree_gini,degree_entropy,degree_entropy_norm,degree_skewness,degree_kurtosis,centralization_degree,max_kcore,max_kcore_ratio,modularity,num_communities,community_size_mean,community_size_sd,community_size_max,community_size_gini,community_centralization,cyclomatic_number,cycle_ratio,tree_likeness,top1_degree_share,top5_degree_share,top10_degree_share,powerlaw_xmin,powerlaw_alpha,powerlaw_gof,rosval_min,rosval_1st_qu,rosval_median,rosval_mean,rosval_3rd_qu,rosval_max,rosval_ratio_degree2,rosval_ratio_degree3,rosval_ratio_degree4,rosval_ratio_degree5,rosval_ratio_degree6,rosval_ratio_degree7,rosval_ratio_degree8,rosval_ratio_degree9,rosval_ratio_degree11,rosval_ratio_degree13,rosval_ratio_degree10,moran_i_degree,moran_i_degree_p,moran_i_betweenness,moran_i_betweenness_p,moran_i_closeness,moran_i_closeness_p,geary_c_degree,geary_c_degree_p,geary_c_betweenness,geary_c_betweenness_p,local_moran_degree_mean,local_moran_degree_significant_ratio,local_moran_betweenness_mean,local_moran_betweenness_significant_ratio,getis_gi_degree_mean,getis_gi_degree_hotspot_ratio,getis_gi_betweenness_mean,getis_gi_betweenness_hotspot_ratio,area_total,bbox_width,bbox_height,aspect_ratio,num_edges,avg_edge_length,median_edge_length,sd_edge_length,min_edge_length,max_edge_length,total_edge_length,orientation_entropy,orientation_entropy_norm,order_parameter,node_density_per_km2,edge_density_per_km2,edge_length_density_per_km2,avg_nearest_neighbor_distance,sd_nearest_neighbor_distance,meshedness,spectral_radius,spectral_gap,normalized_spectral_radius,normalized_spectral_gap,natural_connectivity,spectral_entropy,spectral_entropy_norm,graph_energy,estrada_index,laplacian_energy,spectral_mean,spectral_median,spectral_sd,spectral_variance,bipartiteness,d_value
tokyo03,1165,1669,2.8652,3,6,1,3,-0.9464,3.7748,189,0.162232,TRUE,1,1,1,56,28,0.039853,0.032361,0,0.09706,0.666667,0,1036,0.88927,184,0.15794,210,0.125824,215,923,6.414,62.8298,0.002462,0.002577,0.000768,0.000859,0.005155,0.311938,0.050371,0.050512,0.00761,0.032347,0.067789,0.086068,0.151079,0.016629,0.005356,0.030213,0,0.281463,0.700726,1.816928,0.013618,0,0.073136,0,1,0.962568,5.370628,0.000858,0.000877,0.000218,0.000362,0.001756,0.134848,0.254316,0.067238,0.068079,0.00982,0.042139,0.090269,0.083228,0.146044,3.414671,3.386046,1.029799,1.64145,12.518972,0.149678,0.301581,1.418683,1.431414,0.13877,1.13663,2.052224,0.048706,0.097816,0.69129,0.697494,0.067619,0.553853,1,0.048706,0.097816,0.0672380738267909,0.109585121602289,0,0.0383130081300813,0.00246154299957229,0.0981957549613788,56,20.3392814477236,0.00210158802872999,1165,1669,2.8652,3,0.8938,1,6,0.143121,0.883123,0.548715,-0.9452,3.7683,0.002698,2,0.824893,0.890006,22,52.9545,21.7923,100,0.226102,0.029717,505,0.302576,0.697424,0.001797,0.008089,0.014679,4,14.4429,0.0071,1,24.035844,34.27001,34.692453,44.926748,95.237236,3.765469,3.956353,3.52424,3.430021,3.462144,3.523407,3.621821,3.607927,NA,NA,3.62078,0.172835,0,0.33762,0,0.923298,0,0.798509,0,0.585035,0,0.172835,0.082403,0.33762,0.063519,0.090818,0.060944,-0.099294,0.060976,4668573.39,2471.14,1889.24,1.308,1669,54.5954,46.3414,41.4994,2.9636,375.0003,91119.74,3.531585,0.985508,0.061018,249.5409,357.4968,19517.68,44.0837,30.4955,0.217204,3.94525,0.355173,1.983515,0.000768,1.228081,6.854717,0.970976,1676.732475,3978.091597,1940.36631,0,0,1.701525,2.895189,0.91772,1.6230348770046900
tokyo12,742,1027,2.7682,3,5,1,3,-0.8276,2.7159,130,0.175202,TRUE,1,1,1,34,18,0.029302,0.022731,0,0.079575,0.333333,0,681,0.91779,153,0.206199,173,0.168452,176,551,5.2102,41.3931,0.003736,0.004049,0.001321,0.00135,0.006748,0.353641,0.065416,0.064262,0.010647,0.042922,0.098107,0.091295,0.162765,0.019845,0.00753,0.033313,0,0.233964,0.690939,1.678656,0.044636,0.000544,0.138047,0,1,0.891609,3.092692,0.001348,0.001406,0.000388,0.00059,0.002292,0.157327,0.287587,0.085089,0.085593,0.01339,0.052745,0.12167,0.089227,0.157369,3.301421,3.369899,1.020721,1.64145,6.675313,0.166258,0.309176,1.402809,1.430187,0.150057,1.136632,1.780839,0.056143,0.106969,0.787723,0.803098,0.084262,0.638256,1,0.056143,0.106969,0.0850885859042592,0.0817610062893082,0,0.0286361063950198,0.00373575448054098,0.100705112619083,34,15.6854036397234,0.00439567592519271,742,1027,2.7682,3,0.9789,1,5,0.172062,0.945194,0.681813,-0.8259,2.7086,0.00302,2,0.768194,0.861115,18,41.2222,13.3397,71,0.167266,0.037371,286,0.278481,0.721519,0.002434,0.010711,0.020448,3,6.4619,0.0493,1,18.87881,27.173103,27.084113,35.36936,59.688084,3.127736,3.084872,3.009791,2.836154,2.810233,3.221823,3.100216,NA,NA,NA,NA,0.160225,0,0.401991,0,0.882875,0,0.818992,0,0.527007,0,0.160225,0.086253,0.401991,0.075472,0.043416,0.061995,-0.075888,0.089983,6342533.39,2584.82,2453.77,1.0534,1027,80.2037,59.971,70.5932,3.2265,551.0595,82369.19,3.486552,0.972941,0.226644,116.988,161.9227,12986.8,46.3053,35.8862,0.193374,3.510329,0.034544,1.985158,0.001712,1.194353,6.396651,0.968016,1041.112367,2449.654102,1247.278924,0,0,1.672997,2.79892,0.956143,1.6113441395869400
tokyo21,1365,2005,2.9377,3,6,1,3,-1.0228,3.9458,272,0.199267,TRUE,1,1,1,53,31,0.036301,0.030623,0,0.092272,0.666667,0,1217,0.891575,187,0.136996,209,0.104239,213,1152,7.4038,78.7964,0.002154,0.002199,0.000644,0.000733,0.004399,0.298902,0.046604,0.046849,0.005862,0.032068,0.060072,0.07232,0.125774,0.01527,0.005327,0.025123,0,0.187637,0.684595,1.645235,0.01366,1.4E-05,0.068558,0,1,0.946647,5.018688,0.000733,0.000742,0.000178,0.000312,0.001235,0.128959,0.242809,0.06342,0.064319,0.007673,0.038597,0.080028,0.068703,0.120985,3.493127,3.451142,0.961574,1.641451,8.892156,0.143297,0.275276,1.432463,1.443695,0.136719,1.136667,1.959581,0.048121,0.095444,NA,NA,NA,NA,NA,NA,NA,0.0634199746550185,0.108913308913309,0,0.0355140186915888,0.00215376021827635,0.086435601198115,53,21.813507997379,0.00231824246677956,1365,2005,2.9377,3,0.8781,1,6,0.138224,0.901569,0.560177,-1.0217,3.94,0.002248,2,0.849817,0.889502,23,59.3478,22.8007,116,0.206084,0.023788,641,0.319701,0.680299,0.001496,0.006484,0.012219,4,15.8742,0.0019,1,25.849625,38.141924,38.548901,50.293225,98.02763,4.062221,4.067379,3.829189,3.78414,3.642292,3.549938,3.356625,NA,NA,NA,NA,0.16666,0,0.272112,0,0.933303,0,0.820801,0,0.690714,0,0.16666,0.109158,0.272112,0.083516,0.055447,0.020513,-0.050735,0.080714,5636767.11,2557.73,2203.81,1.1606,2005,56.6363,49.7263,42.0718,0,568.9527,113555.75,3.544599,0.989139,0.037138,242.1601,355.7003,20145.54,46.2529,29.8906,0.235229,3.690302,0.135004,1.981014,0.000798,1.251346,7.018084,0.972279,1980.622353,4770.735426,2272.840473,0.000733,0,1.719519,2.956744,0.930606,1.6534826082668700
turkey13,684,989,2.8918,3,5,1,3,-1.1501,4.4088,96,0.140351,TRUE,1,1,1,46,23,0.06383,0.054337,0,0.125265,0.666667,0,566,0.827485,96,0.140351,104,0.105157,110,564,7.2091,53.5811,0.004234,0.004392,0.001202,0.001464,0.007321,0.283789,0.060615,0.061523,0.009199,0.037271,0.082141,0.086665,0.151766,0.023336,0.009471,0.036535,0,0.239695,0.663446,1.565624,0.043389,0.000789,0.110311,0,1,0.850382,2.542359,0.001462,0.001457,0.000346,0.00063,0.002508,0.121735,0.236649,0.082773,0.084711,0.012122,0.051961,0.109152,0.083422,0.146453,3.472,3.418992,0.937457,1.641508,7.484633,0.137242,0.270005,1.419966,1.431928,0.124582,1.136931,1.79484,0.042045,0.087736,NA,NA,NA,NA,NA,NA,NA,0.0827732233657143,0.173001949317739,0,0.0626756604834176,0.0042339866259108,0.00938106009565593,46,16.9148579110049,0.00410149937103173,684,989,2.8918,3,0.8207,1,5,0.123456,0.805052,0.580723,-1.1476,4.3959,0.003096,2,0.859649,0.87287,19,36,10.9494,57,0.166513,0.039303,306,0.309403,0.690597,0.002528,0.012133,0.022245,3,7.1807,0.0279,1,19.23272,27.903368,28.764841,37.341478,78.199487,3.422391,3.736636,3.14412,3.163938,3.19307,3.357328,NA,NA,NA,NA,NA,0.205021,0,0.479567,0,0.892548,0,0.749998,0,0.486575,0,0.205021,0.127193,0.479567,0.076023,0.158599,0.048246,-0.014918,0.075885,4887593.24,2616.81,1867.77,1.401,989,76.6241,54.782,75.5162,0,767.8034,75781.23,3.485755,0.972718,0.198239,139.9462,202.3491,15504.82,42.1083,32.3174,0.224505,3.397959,0.026463,1.974016,0.00143,1.246935,6.320886,0.968496,990.886381,2380.08791,1125.593026,0.002924,0,1.711213,2.928249,0.908737,1.55929884390345
turkey18,278,406,2.9209,3,5,1,3,-0.7794,3.0086,66,0.23741,TRUE,1,1,1,29,15,0.061957,0.048082,0,0.116483,0.666667,0,234,0.841727,48,0.172662,54,0.133005,55,224,6.0364,29.9345,0.010545,0.01083,0.003631,0.00361,0.018051,0.344373,0.095028,0.096516,0.017902,0.058911,0.135188,0.107804,0.188382,0.035962,0.018441,0.051556,0,0.309928,0.622034,1.433627,0.061938,0.002184,0.182862,1E-06,1,0.886484,2.952324,0.003597,0.003656,0.000998,0.00155,0.005911,0.15182,0.277404,0.129498,0.132356,0.023648,0.076712,0.184465,0.104162,0.182614,3.57086,3.485626,1.159066,1.641451,7.178583,0.176091,0.32459,1.434849,1.449459,0.159182,1.136658,1.796836,0.059013,0.11094,0.798542,0.806673,0.08859,0.632589,1,0.059013,0.11094,0.129497885275939,0.154676258992806,0,0.0583697234352256,0.0105446328857492,0.136390370138018,29,10.9254343817365,0.0109346089987029,278,406,2.9209,3,1.0059,1,5,0.170571,1.040738,0.750733,-0.7752,2.987,0.00756,2,0.805755,0.79476,14,19.8571,8.0847,34,0.220966,0.081268,129,0.317734,0.682266,0.006158,0.030788,0.055419,3,5.5451,0.0779,1,12.884171,18.85096,19.627269,25.343048,52.951448,2.848904,3.003598,2.484374,2.422283,2.440434,2.410777,1.884276,NA,NA,NA,NA,0.30519,0,0.361587,0,0.865092,0,0.666173,0,0.549328,0,0.30519,0.111511,0.361587,0.068345,0.13774,0.061151,-0.052069,0.065502,4783838.6,2394.16,1998.13,1.1982,406,119.7553,105.5125,93.1603,6.0283,630.1994,48620.64,3.241432,0.904539,0.497048,58.1123,84.8691,10163.52,52.7355,39.0849,0.23412,3.637069,0.130983,1.98545,0.004074,1.272806,5.425219,0.964652,397.668269,992.6991,475.236114,0,0,1.712135,2.931408,0.906696,1.5262337361862500
turkey33,518,802,3.0965,3,5,1,3,-1.2634,6.0148,118,0.227799,TRUE,1,1,1,33,18,0.023282,0.021879,0,0.077252,0.333333,0,476,0.918919,34,0.065637,36,0.044888,37,482,14.973,78.9115,0.005989,0.005803,0.001364,0.001934,0.009671,0.227768,0.074757,0.073778,0.010045,0.053135,0.097621,0.077098,0.134363,0.02446,0.012599,0.030324,0,0.226548,0.58666,1.239724,0.153255,0.096596,0.168227,0.000373,1,0.553105,1.097694,0.001931,0.001875,0.000365,0.000824,0.00309,0.093384,0.188945,0.101346,0.101686,0.012185,0.067011,0.129702,0.068389,0.120236,3.635833,3.492494,0.768761,1.641541,6.874056,0.105295,0.21144,1.459455,1.448302,0.10816,1.137153,1.735278,0.03515,0.07411,0.84105,0.834623,0.06233,0.655315,1,0.03515,0.07411,0.101346068334158,0.0810810810810811,0,0.0234644582470669,0.00598941024472939,0.00793379969288727,33,13.6215544087885,0.011216696429506,518,802,3.0965,3,0.7053,1,5,0.09846,0.779045,0.561962,-1.2597,5.9916,0.003696,2,0.930502,0.826564,14,37,13.8064,61,0.2016,0.038724,285,0.355362,0.644638,0.003117,0.013092,0.025561,3,6.2307,0.0587,1,16.568669,23.908519,23.998121,31.225261,53.679598,3.082841,3.15077,2.742029,2.712399,2.757429,NA,NA,NA,NA,NA,NA,0.085076,0.001449,0.520747,0,0.890515,0,0.830516,0,0.485396,0,0.085076,0.023166,0.520747,0.129344,0.087564,0,0.016636,0.136646,5141393.77,2568.53,2001.68,1.2832,802,98.8815,90.8329,64.4186,5.4033,871.1463,79302.93,3.441403,0.960342,0.264745,100.7509,155.9888,15424.4,50.9507,30.3858,0.276431,3.363238,0.017666,1.966667,0.003719,1.290838,6.061788,0.97019,772.848598,1883.361566,840.830238,0,0.019951,1.76359,3.110251,0.967895,1.5672523042110300
ukraine01,184,242,2.6304,3,5,1,3,-0.5444,2.0765,30,0.163043,TRUE,1,1,1,24,12,0.081081,0.059964,0,0.150198,1,0,151,0.820652,51,0.277174,66,0.272727,68,116,3.6912,13.8233,0.014374,0.016393,0.005838,0.005464,0.027322,0.406148,0.106013,0.104661,0.01937,0.063191,0.157487,0.103063,0.182718,0.048111,0.030206,0.065264,0,0.410699,0.615367,1.356522,0.089563,0.007391,0.184686,3E-06,1,0.801305,2.062077,0.005435,0.00574,0.001808,0.002344,0.008976,0.18448,0.332727,0.143056,0.143675,0.026177,0.082568,0.204385,0.104181,0.182981,3.303118,3.336443,1.270151,1.64145,7.189843,0.209681,0.384531,1.379784,1.427153,0.160425,1.13663,1.790566,0.062382,0.116268,0.770585,0.79704,0.089594,0.634788,1,0.062382,0.116268,0.143056486413156,0.179347826086957,0,0.0823383084577114,0.0143739605607033,0.0359037027984845,24,9.75623663578047,0.0133477101559466,184,242,2.6304,3,1.0683,1,5,0.205781,1.002902,0.723441,-0.5399,2.0539,0.013091,2,0.652174,0.788394,11,16.7273,3.7173,21,0.115613,0.102102,59,0.243802,0.756198,0.010331,0.043388,0.084711,3,6.3457,0.0502,1,10.813781,15.906891,15.939357,20.831703,39.604513,2.501005,2.457458,2.230233,2.157445,2.140147,2.017482,NA,NA,NA,NA,NA,0.103586,0.012302,0.226845,0,0.74822,0,0.861265,0.003273,0.695966,8E-06,0.103586,0.076087,0.226845,0.048913,0.146525,0.038043,-0.085136,0.045455,5201832.43,2989.23,1740.19,1.7178,242,146.1609,124.0162,110.0024,6.8326,660.1011,35370.94,3.339025,0.931773,0.035783,35.3722,46.5221,6799.71,73.399,60.5687,0.162534,3.504986,0.257899,1.984116,0.005923,1.194867,4.98834,0.957549,254.984823,607.77365,317.233586,0,0,1.652949,2.73224,0.90016,1.4812442136921600
ukraine11,113,125,2.2124,3,5,1,1,0.1055,1.5399,11,0.097345,TRUE,1,1,1,29,15,0.013274,0.007375,0,0.046661,0.333333,0,110,0.973451,48,0.424779,69,0.552,73,27,2.5342,3.1845,0.019753,0.026786,0.010295,0.008929,0.044643,0.521171,0.099565,0.101174,0.02019,0.062153,0.135266,0.115861,0.202785,0.085695,0.032631,0.120976,0,0.46198,0.691105,1.411695,0.092986,0.0034,0.211486,1E-06,1,0.836223,2.27439,0.00885,0.009855,0.004005,0.004228,0.020008,0.245931,0.452562,0.150501,0.148401,0.029132,0.094991,0.214653,0.110304,0.193568,2.67861,3.137738,0.998,1.641451,5.121309,0.200247,0.372581,1.306895,1.392753,0.156543,1.136661,1.660419,0.064388,0.119782,0.787088,0.838796,0.094279,0.684563,1,0.064388,0.119782,0.15050069565444,0.0265486725663717,0,0.0134408602150538,0.0197534766118837,-0.244280944726103,29,10.5121681415929,0.00630652262425906,113,125,2.2124,3,1.153,1,5,0.270726,0.98844,0.713009,0.1042,1.5127,0.025338,2,0.451327,0.7944,10,11.3,2.7101,16,0.126549,0.186692,13,0.104,0.896,0.02,0.084,0.164,3,6.7135,0.0318,1,9.491853,15.661778,17.38708,23.938374,50.021178,2.959114,2.956526,2.888862,2.662697,2.618385,2.202772,NA,NA,NA,NA,NA,0.088137,0.05518,0.22276,5.8E-05,0.85897,0,0.90693,0.069557,0.733649,0.000146,0.088137,0.053097,0.22276,0.053097,0.351056,0.035398,-0.138578,0.096774,4487532.43,2307.94,1944.39,1.187,125,144.5296,115.7479,100.7797,13.3001,451.2017,18066.2,3.311313,0.924039,0.198235,25.1809,27.855,4025.87,73.4008,53.2844,0.058824,3.06433,0.182161,1.998374,0.00291,0.985298,4.483848,0.95027,136.921133,302.682966,186.489275,0,0,1.494036,2.232143,1,1.4864188416456600
ukraine12,192,253,2.6354,3,5,1,3,-0.4803,1.9165,38,0.197917,TRUE,1,1,1,21,12,0.016917,0.012153,0,0.062639,0.333333,0,185,0.963542,50,0.260417,62,0.245059,63,130,4.0317,16.1265,0.013798,0.015707,0.005826,0.005236,0.026178,0.422212,0.112616,0.111565,0.018505,0.077109,0.154281,0.09381,0.164319,0.042766,0.02543,0.049489,0,0.244836,0.594278,1.157202,0.193645,0.099813,0.228355,0.000156,1,0.606729,1.179244,0.005208,0.005449,0.001848,0.002329,0.01026,0.19885,0.35481,0.151269,0.155505,0.025366,0.099141,0.201621,0.095777,0.16769,3.131311,3.300185,1.070784,1.641451,6.137055,0.186812,0.34196,1.382488,1.42943,0.165706,1.136661,1.769578,0.065167,0.119861,0.781253,0.80778,0.093641,0.642335,1,0.065167,0.119861,0.15126858364556,0.0347222222222222,0,0.0170316301703163,0.0137979930191972,-0.0241658488714418,21,9.12554537521815,0.0191369736169962,192,253,2.6354,3,1.1127,1,5,0.218503,1.049379,0.756967,-0.4765,1.8965,0.01251,2,0.677083,0.758276,11,17.4545,5.8028,27,0.175189,0.115241,62,0.245059,0.754941,0.009881,0.041502,0.081028,3,5.8344,0.0725,1,10.228819,15.100526,15.4291,20.353165,36.981912,2.423723,2.457075,2.086775,2.073229,2.107254,1.744189,NA,NA,NA,NA,NA,0.117115,0.005317,0.34784,0,0.781129,0,0.832396,0.000354,0.572471,0,0.117115,0.036458,0.34784,0.072917,0.1157,0.005208,-0.104251,0.058394,4937102.02,2473.68,1995.85,1.2394,253,151.1292,126.86,110.3484,16.7615,940.6008,38235.69,3.243516,0.90512,0.120207,38.8892,51.2446,7744.56,78.7014,49.3399,0.163588,3.376886,0.075824,1.987182,0.008739,1.141452,5.042195,0.960002,259.403281,601.211748,328.71465,0,0,1.627641,2.649215,0.957336,1.5445742987107400
venezuela01,489,828,3.3865,3,7,1,4,-0.7309,5.0339,221,0.451943,TRUE,1,1,1,33,17,0.072965,0.06916,0,0.127131,0.666667,0,360,0.736196,38,0.07771,42,0.050725,43,447,12.3488,67.8619,0.00694,0.006148,0.001905,0.002049,0.014344,0.27458,0.076828,0.075835,0.01214,0.049939,0.105377,0.090419,0.158015,0.025364,0.014979,0.029605,0,0.186686,0.562773,1.167229,0.041974,0.000426,0.127083,0,1,0.889822,3.027657,0.002045,0.002142,0.00043,0.000845,0.003554,0.109001,0.210321,0.106297,0.107426,0.015346,0.061883,0.137528,0.081747,0.144366,4.435929,4.554144,1.495646,1.641992,14.720418,0.170447,0.337166,1.534307,1.531551,0.161647,1.136967,2.163299,0.055257,0.105355,0.709244,0.70797,0.074722,0.525571,1,0.055257,0.105355,0.106296818806183,0.25653909825689,0,0.0751534391534391,0.0069395554661571,0.165164786691034,33,13.352123772168,0.0125037012467343,489,828,3.3865,3,0.9299,1,7,0.132939,1.081248,0.603456,-0.7287,5.0133,0.007435,2,0.91411,0.811058,16,30.5625,9.3164,45,0.161938,0.061243,340,0.410628,0.589372,0.004227,0.01872,0.035024,4,10.9343,0.0157,1,16.947176,25.160387,25.683385,33.910098,64.936034,3.105953,3.283768,3.091895,2.846303,2.795895,2.665287,2.72967,3.478678,NA,NA,2.777371,0.21376,0,0.439005,0,0.907079,0,0.761561,0,0.535444,0,0.21376,0.0818,0.439005,0.08589,0.145372,0.042945,-0.051803,0.093333,5848702.01,2463.85,2373.81,1.0379,828,98.4983,103.0833,67.6886,4.7753,517.815,81556.6,2.786533,0.777597,0.559382,83.6083,141.5699,13944.39,48.7006,44.3287,0.349435,4.100381,0.161483,1.97137,0.003859,1.489737,6.013863,0.971495,758.260699,2169.169103,858.748566,0,-0.0374,1.859843,3.459016,0.901967,1.5474414881998900
venezuela02,361,535,2.964,3,6,1,3,-0.6281,3.6431,84,0.232687,TRUE,1,1,1,29,16,0.088832,0.076731,0,0.140898,0.666667,0,269,0.745152,54,0.149584,63,0.117757,64,298,6.625,37,0.008233,0.008333,0.002757,0.002778,0.016667,0.334811,0.080668,0.079156,0.013869,0.055351,0.116694,0.097961,0.171928,0.03277,0.014904,0.045444,0,0.299547,0.638618,1.386766,0.047887,0.000654,0.129483,0,1,0.86527,2.703938,0.00277,0.002778,0.000749,0.001183,0.006366,0.145516,0.27033,0.110888,0.110018,0.018068,0.070984,0.158622,0.092944,0.162936,3.781468,3.591324,1.38183,1.641507,11.221961,0.190778,0.365422,1.443261,1.446515,0.1593,1.1369,1.990088,0.058038,0.110375,0.725225,0.72686,0.080046,0.571281,1,0.058038,0.110375,0.110888038332909,0.251154201292705,0,0.0911184210526315,0.0082333025546322,0.0963643707282271,29,12.7643582640813,0.0069976142147183,361,535,2.964,3,0.9924,1,6,0.162524,1.031707,0.641035,-0.6255,3.6229,0.00848,3,0.01108,0.826427,14,25.7857,8.8941,39,0.188959,0.081781,175,0.327103,0.672897,0.005607,0.026168,0.046729,4,11.0083,0.02,1,14.884171,22.399528,22.872563,30.226331,53.820339,2.931095,2.822495,2.794247,2.71766,2.696066,2.714366,2.763739,NA,NA,NA,NA,0.294042,0,0.340264,0,0.876966,0,0.674019,0,0.646815,0,0.294042,0.144044,0.340264,0.102493,0.18885,0.077562,0.037443,0.105263,5624510.45,2338.29,2405.39,1.0287,535,110.6515,77.7504,109.3289,5.0718,867.9069,59198.54,3.467981,0.967759,0.053358,64.1834,95.1194,10525.1,43.7492,40.4226,0.244073,3.843184,0.256742,1.975486,0.002417,1.330112,5.684357,0.965725,529.228689,1365.109846,624.93151,0,0,1.749603,3.061111,0.937609,1.5337519471324300
yamanashi,618,875,2.8317,3,5,1,3,-0.778,2.583,146,0.236246,TRUE,1,1,1,41,22,0.01874,0.016451,0,0.068748,0.333333,0,582,0.941748,113,0.182848,151,0.172571,153,466,5.0327,37.5122,0.004589,0.004862,0.001667,0.001621,0.008104,0.36316,0.070827,0.071181,0.01132,0.038264,0.100179,0.090275,0.15982,0.021927,0.008553,0.032223,0,0.221297,0.664762,1.469568,0.067145,0.011649,0.145107,0,1,0.780561,2.161083,0.001618,0.001639,0.000497,0.000704,0.003532,0.167317,0.307015,0.094146,0.094664,0.014928,0.046837,0.1286,0.089316,0.158566,3.366129,3.406667,1.036863,1.64145,5.659093,0.168559,0.308028,1.41731,1.444276,0.157594,1.13663,1.746896,0.059389,0.111193,0.811331,0.826767,0.090214,0.650657,1,0.059389,0.111193,0.0941455377525309,0.058252427184466,0,0.0207482993197279,0.0045894898060875,0.0136349531041212,41,14.5071202656134,0.00556974205852763,618,875,2.8317,3,1.0284,1,5,0.182308,1.020931,0.736446,-0.7761,2.5747,0.003526,2,0.757282,0.843309,18,34.3333,17.1464,63,0.276339,0.051838,258,0.294857,0.705143,0.002857,0.013143,0.024571,3,5.683,0.0817,1,17.472137,25.465836,25.792357,33.63915,73.20147,3.160048,3.114999,2.942753,2.799587,2.713016,2.959794,NA,NA,NA,NA,NA,0.137793,0,0.31352,0,0.885681,0,0.862206,1E-06,0.595064,0,0.137793,0.055016,0.31352,0.053398,-0.011245,0.012945,-0.182195,0.065306,6057543.48,2383.14,2541.83,1.0666,875,86.6362,75.8127,60.8339,4.7692,488.311,75806.64,3.314231,0.924854,0.335701,102.0216,144.448,12514.42,50.1392,34.1988,0.209586,3.555863,0.112299,1.995667,0.00233,1.213763,6.221919,0.968412,869.933824,2080.267777,1056.588117,0,0,1.687978,2.849271,0.96523,1.625122809354150
