"degree_sd","centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","orientation_entropy","d_value","c2","c5","c7","c8","c12","c13","c14","c15","c16"
2.65154449639851,0.50127536821877,4.95448090394813,-0.0865833503161899,0.342747009393914,0.0617731988978042,-1.40687754943205,-0.132788103514593,0.291361160677506,-0.0825226153719009,-0.947753513221799,0.963141976811602,0.153590938512388,5.78728539237013,-0.90716492356306,8.16821643191195
0.478782613921054,0.0889488209169367,3.34168840900716,-0.306799856789915,-0.26928951180876,0.0169476941252774,-3.44584609532105,-0.204914572016703,1.69943807793607,0.160547996367822,-0.413832283594641,-0.93228002674929,-0.303019118192228,0.362300575530504,1.1553112117062,4.2299335649159
-0.373233560272812,0.487559292175318,1.68971892152297,0.0882642221734097,0.201445260431364,-0.088405279572528,-2.8381784476024,0.163763296948519,-0.671753073707932,-3.75087189082585,-0.778861526790171,-2.52103287672822,-0.935333270584051,0.564846132500856,-1.29845444584734,-3.97467022380486
-0.272335489606507,-2.4187285775943,-2.34968264321956,-0.849986752870744,-0.655891342696626,-0.0266435019793816,8.91930033715009,-0.536400674827562,1.89229201770946,2.59492265320315,-0.745432495043585,3.23719386900087,0.78057030845718,-3.71811166462132,9.89042885067069,10.2666607402839
0.129653577442626,-0.251601061336529,-10.7247446987413,0.404913644995259,0.0999410787659202,0.0618330165231334,4.20153025226958,-0.567787989547072,1.24014521417322,2.85352965113625,-1.69242553887605,2.95756484230347,0.754730013153222,-4.18815819477465,8.55190909039314,9.10125747244555
-0.666993567744828,0.256314968151413,-0.647866012117848,0.205403862136519,0.0733639881281166,0.327566593669598,7.78780105596628,-0.286005468548699,-0.454430996352115,1.53702472828516,0.123647321464164,-1.18324650331613,-0.69673305189344,-0.636654900249765,0.640379936908241,7.62880877751033
-0.0278397456552904,0.33274207229236,2.26382471043146,-0.219735372149659,0.187832890524309,-0.0926890466644443,-5.21194995538727,0.38300948500221,-0.68004970472771,1.17387952089083,-1.05948110319299,-1.55314004612067,-0.837379214433487,1.04462148542929,-5.559155787844,-10.4209143440665
0.735783115304685,0.749749787132585,2.94025800921893,-0.408367662592883,-0.319021580424156,0.102862910857567,-0.953486427697823,-0.0446552941035464,0.0151257793081249,2.01109713222204,-1.0929189893354,-1.59787505106834,-0.0702784612217882,2.81246560283133,-8.23981912861133,3.74882261891671
0.421160024738196,-0.0139267770790624,-5.63131526578045,0.389493825552472,-0.520572611002349,-0.104691736017592,6.77384691665066,0.409311873949414,-0.688628816016806,0.0220486477097515,1.73866087700949,-1.12350993561647,-0.140765789560933,-3.21482945442813,9.04044942143092,2.45140948668087
-0.519231034272389,0.379504526410478,-3.63655268834301,0.205270830958626,-0.962072108421289,-0.105016772667079,4.19495245539632,-0.237500421657378,-1.13933514929229,2.10019078341015,-1.1398114375249,-1.41135032023143,-1.21651213426735,-0.787735646562028,3.57447937783613,-8.26853347525426
-0.098941293123803,-0.534908335131258,-2.11369108064244,0.481142091211567,0.129831724626826,-0.11115412909861,11.1465973828328,-0.318173290942384,-1.35375374057393,0.203702960953725,-0.116625727423763,-2.2462344707841,-0.223087497879273,-4.04611066828604,12.802537750541,5.43332957051579
0.245166692205701,0.649416590465277,-1.55076982997166,0.201255543889969,0.221916705515627,-0.0230683338014019,5.75602405598496,0.430475231341378,-1.24121397076908,0.459568105941115,-0.616835519797648,-5.20471874868432,-0.977509510887436,-0.904485910407647,5.43656916140279,-3.59353286525397
1.8067715851555,0.728486208760746,4.12329477538332,0.0120537229544829,0.449054684233083,-0.0916150950324172,-5.44199903531092,0.622309407299492,-0.327585887171265,-0.111471259389769,-0.512283317848517,-4.78934668606982,-1.28080593180015,6.75024253471737,-7.81145033116074,-4.51254121249603
-0.519384279641143,-0.368780009442877,0.974555408089302,-0.155722983688794,-0.48920204691467,-0.0616279243130194,4.19590500504128,-0.121640682703936,0.402531893630225,-0.115412768197856,0.650521337997465,1.83950890358382,0.479367035047338,-2.72519890384281,7.63616875866845,6.68401426784597
