"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c1","c5","c7","c10","c11","c12","c13","c14","c15","c16"
0.205243427130096,0.30974372012485,0.0206726870283864,0.0153524111367773,-0.058079031592126,0.164132780556184,-1.64408798089921,-9.60637146202812e-05,-1.40555178781544,-0.271244787546804,-0.0114097455087059,0.221063387188527,-0.0188982119185488,-1.09159290443,0.176005049922502,0.102895747758245,-0.351507061012664
-1.03703899578292,-0.436447104847899,-0.20054739061542,-0.0499261528460656,-0.61571557805329,0.047653392383206,4.52409280841826,0.00044607482507322,3.52946037468229,0.189064903176846,0.553075086583258,-0.17293282721952,0.0247732976915564,0.885854838843117,-1.50845518416431,-0.941640154746766,0.910862427502104
-0.106209891676283,-2.07744524596368,0.0957084264556049,0.00776948918658938,-0.30527622151056,-0.117137847789107,2.19547067493659,0.000526741188832413,2.32270183485323,0.207634339422283,0.599738419003141,0.577728606469976,0.0226707396486041,0.861914635486006,-1.68257578824514,-0.806927259066571,0.829186742900554
0.109253036345968,-0.127109586193003,0.0484783176171222,0.00562817881147946,-0.175009782629207,-0.614473107815262,3.92515050407792,0.000291665357718544,-0.916431283867611,0.111280304417774,0.318248846794413,0.137234959206902,-0.00875417204999007,-0.804295453268342,-0.270284480232909,-0.0699656448635878,0.654952558028819
0.146812212678745,0.473243527416836,-0.0516968523843194,0.0143900600457101,0.0350000659537838,0.176455571584345,-2.40107616270951,-0.000214805906009543,-1.10097093681902,0.0853852842298295,0.0889449758960381,0.308383476118797,-0.0115931553122891,-0.937801549019014,0.49360344035749,0.507502409795228,-0.8625078220074
0.321402402510452,0.565678511795994,-0.0964752923094583,-0.0244777624806179,0.32170319579098,-0.190544717527049,-0.464253006921364,0.0001116608384658,0.108310372230995,0.143794230781615,0.417573756121919,0.403954699895198,-0.0123068217691435,-0.0732065852753024,1.14032517494028,0.779538883690595,0.272649812242551
-0.00832523619801252,-1.11916046733178,0.0918577530013814,-0.0397471536870609,-0.209987453291849,0.193731829644963,3.31118476309589,-0.000285715699822957,-1.4457017994845,0.00168572161272907,-0.175672596279917,-0.406432921128507,-0.00829936079638525,-0.178627259607433,-1.3545259559546,-0.827801574407992,0.208369642288885
0.162857946256564,-0.703380330459006,0.0485131699902749,-0.0734098470822213,0.807918823074487,0.195639093289367,2.13544802871939,0.00019235284255476,-2.21067240798159,0.152600711450742,0.243603204527188,0.392261290526773,-0.0103243871422909,-1.39780620673057,-0.316432392827514,-0.348350163747791,-0.672261556741401
-0.228353253045156,-0.415947608977394,0.113587554013052,0.00986158793218884,-0.310347313972228,0.209466754012524,5.77023927680443,0.000194926805880593,-2.48707309412078,0.0140527413384284,-0.167967546802905,-0.165459749623987,-0.0170209486889533,-0.243075926197419,-1.62375634620149,-1.10372807393032,0.443735007380167
0.276192590391793,-0.328689751091272,0.0473927515117798,0.0168490528548794,0.129781423382929,0.0429880882713844,2.83522422331551,-0.000307903066643484,-2.41112273860897,0.0318760306212315,-0.230790542923139,0.088975382815506,-0.0392442866179406,-1.12699547322927,-0.411207664922964,-0.45957799414928,-0.345133829787829
