"centralization_degree","bridges_ratio","moran_i_degree","getis_gi_degree_mean","rosval_mean","orientation_entropy","d_value","c2","c5","c7","c10","c11","c13","c14","c15","c16"
0.149315929042745,-1.10061728394112,0.170891318519947,0.0138860883039408,0.427943984522829,0.361032138320648,-2.09245104848699,-0.00777562145770344,-1.42142851918704,-0.072675835184803,-0.29120226405638,-0.509029195382874,0.54750470265808,-0.923160614838253,0.594660852563282,-0.802514103387526
0.024071320499699,0.602303089154958,-0.03950643811458,-0.0503723860506836,-0.041205840248009,0.245453520323158,-1.68824063047329,-0.0111112919949747,3.40579301925899,-0.101681930373246,0.275977877337518,0.286195518808166,0.41867038144771,0.359274085196053,-0.547211999515574,0.518898451827005
0.213092662875047,1.01794867754339,-0.0320108949922286,0.00623336363237646,0.902382327577943,-1.01902734394462,-1.84050105945695,-0.00317114443600889,-1.37602897658248,-0.086678419668974,0.461342108726686,0.465102631930776,-0.52504621343133,2.9627438248895,1.29401694581242,0.135865479821757
0.234148496972529,0.686976113212125,-0.17885188088802,0.00837863988955085,0.203761562267664,-0.41331186876031,-0.121004447477598,-0.0136520076615324,-0.876651302758588,0.00653483543890824,0.0631902145454665,0.0170913521272231,0.617035703334131,1.27639346933374,0.694383527171906,0.294311140018223
0.206712914892644,0.48296717418227,-0.0765179625446114,-0.0209673554911824,0.392807710504353,0.256619414687907,2.58790094687439,-0.0200920431925124,-0.197870505980981,0.0523527806465829,0.555501911455811,0.264395958693275,0.744934306353596,1.81374165998727,0.120885353515111,0.71922053600571
0.25918590072446,0.904821339110831,-0.0910693744365133,0.0220118632092014,0.616280359062454,-0.0313908097736018,-1.07258760995469,-0.00178764880508495,-1.16892868079794,0.0338364920728485,0.363482461059073,0.207234253047169,0.302544178763586,2.66524409682624,1.3981068525417,0.0273025329889796
0.309507897872242,0.694432774920391,-0.122999633141737,-0.0281257145351909,0.567366811916028,-0.163442151027895,2.16853196546487,-0.0216468885458957,-0.400440690238988,0.0818232268608125,0.596965430103271,0.498405973961996,0.440830813777415,2.64427882686873,0.653507072758291,0.840797586201256
0.114279005717564,-0.509987957461593,0.0325953706427348,0.0256927761004001,-0.308067379246426,-0.23041162502218,2.95813352407265,0.0162338708205618,-2.38582269908039,-0.091868643822911,-0.588739949648081,-0.343298194681362,-0.572330459866478,-1.19132497798389,-0.765558988561972,0.121337938038449
0.147912841541255,-1.4498529933563,0.16914884923086,-0.0410522045141069,1.31211104610028,0.269698683843675,-0.0902456984960702,-0.0036650189091217,-2.55322259237922,-0.0156048381701836,-0.444866396273099,-0.814609970689305,-0.609409310463417,-0.858626075586784,0.534041479934109,-1.04389381247317
0.194168251638389,-0.261604182455909,-0.0125324383003739,-0.0202940185416611,0.217971396030145,0.282051903532788,4.15678878605615,-0.000630042428850325,-2.77701361289248,-0.010498559494477,0.0361028413154582,0.196972515612961,-0.812323164479574,-0.697180709173333,-1.13148672060192,0.256489223216033
